city,year,proptype,num_txn,num_cash_txn,total_cash_adj,median_cash_adj,median_non_cash_adj,total_amount_adj,median_amount_adj,num_investor_txn,investor_amount_adj,investor_median_adj,num_investor_cash_txn,investor_cash_adj,investor_cash_median_adj,investor_non_cash_adj,investor_non_cash_median_adj,num_non_investor_txn,non_investor_amount_adj,non_investor_median_adj,num_non_investor_cash_txn,non_investor_cash_adj,non_investor_cash_median_adj,non_investor_non_cash_adj,non_investor_non_cash_median_adj,p_non_investor_cash_amount_adj,p_investor_cash_amount_adj,p_investor_cash_txn,p_non_investor_cash_txn,p_investor_txn,p_non_investor_txn,p_non_investor_only_cash_amount_adj,p_investor_only_cash_amount_adj,p_investor_only_cash_txn,p_non_investor_only_cash_txn
Danvers,2000,R3F,3,0,0.0,,,1523186,543969.0,0,0.0,,0,0.0,,0.0,,3,1523186.0,543969.0,0,0.0,,1523186.0,543969.0,,,,,0.0,100.0,0.0,,,0.0
Danvers,2000,RCD,129,36,14351531.0,388941.5,,41042963,283698.0,12,4135133.0,309460.0,4,1734953.0,383587.5,2400180.0,309460.0,117,36907830.0,283698.0,32,12616578.0,388941.5,24291252.0,235653.0,87.91102496312065,12.08897503687934,11.11111111111111,88.88888888888889,9.30232558139535,90.69767441860465,34.184014611533655,41.95640140232491,33.33333333333333,27.350427350427353
Danvers,2001,LND,1,0,0.0,,,360858,360858.0,1,360858.0,360858.0,0,0.0,,360858.0,360858.0,0,0.0,,0,0.0,,0.0,,,,,,100.0,0.0,,0.0,0.0,
Danvers,2001,R1F,240,28,14116057.0,463874.0,,128362143,489735.0,21,12608702.0,532694.0,3,957131.0,381478.0,11651571.0,587682.0,219,115753441.0,482887.0,25,13158926.0,472551.0,102594515.0,484592.5,93.21955840784717,6.7804415921528225,10.714285714285714,89.28571428571429,8.75,91.25,11.368064643538329,7.591035143823686,14.285714285714285,11.415525114155251
Danvers,2001,R2F,21,2,766392.0,383196.0,,10714547,479425.0,3,1464050.0,479425.0,1,663290.0,663290.0,800760.0,400380.0,18,9250497.0,484580.0,1,103102.0,103102.0,9147395.0,489735.0,13.452906606540779,86.54709339345922,50.0,50.0,14.285714285714285,85.71428571428571,1.1145563314057612,45.30514668214883,33.33333333333333,5.555555555555555
Danvers,2001,R3F,4,1,824817.0,824817.0,,2507100,656417.0,2,1579181.0,789590.5,1,824817.0,824817.0,754364.0,754364.0,2,927919.0,463959.5,0,0.0,,927919.0,463959.5,0.0,100.0,100.0,0.0,50.0,50.0,0.0,52.2306816001459,50.0,0.0
Danvers,2001,RCD,134,30,10955550.0,408027.0,,45506712,378385.0,9,3034295.0,393507.0,2,628321.0,314160.5,2405974.0,393507.0,125,42472417.0,358280.0,28,10327229.0,408027.0,32145188.0,319617.0,94.2648155501093,5.735184449890695,6.666666666666667,93.33333333333333,6.7164179104477615,93.28358208955224,24.315143166917014,20.707314219612794,22.22222222222222,22.400000000000002
Danvers,2002,LND,6,3,878020.0,328232.0,,2732529,418495.5,1,139498.0,139498.0,1,139498.0,139498.0,0.0,,5,2593031.0,426701.0,2,738522.0,369261.0,1854509.0,451319.0,84.11220701122981,15.887792988770189,33.33333333333333,66.66666666666666,16.666666666666664,83.33333333333334,28.481032428844856,100.0,100.0,40.0
Danvers,2002,R1F,201,16,9516749.0,557173.5,,112830817,507118.0,18,10672780.0,515323.5,2,802527.0,401263.5,9870253.0,515323.5,183,102158037.0,507118.0,14,8714222.0,573995.0,93443815.0,501374.0,91.56721481253734,8.432785187462652,12.5,87.5,8.955223880597014,91.04477611940298,8.530138455968961,7.519381079718686,11.11111111111111,7.650273224043716
Danvers,2002,R2F,17,3,1646081.0,554711.0,,8722592,492347.0,4,2064576.0,523529.0,3,1646081.0,554711.0,418495.0,418495.0,13,6658016.0,492347.0,0,0.0,,6658016.0,492347.0,0.0,100.0,100.0,0.0,23.52941176470588,76.47058823529412,0.0,79.72973627514803,75.0,0.0
Danvers,2002,R3F,1,0,0.0,,,787756,787756.0,0,0.0,,0,0.0,,0.0,,1,787756.0,787756.0,0,0.0,,787756.0,787756.0,,,,,0.0,100.0,0.0,,,0.0
Danvers,2002,RCD,118,21,7392262.0,277356.0,,42498641,352849.0,10,3353544.0,316661.5,2,818938.0,409469.0,2534606.0,316661.5,108,39145097.0,352849.0,19,6573324.0,277356.0,32571773.0,359414.0,88.92168594673727,11.078314053262723,9.523809523809524,90.47619047619048,8.47457627118644,91.52542372881356,16.79220260969081,24.420076194020414,20.0,17.59259259259259
Danvers,2003,LND,3,3,1930527.0,523506.0,,1930527,523506.0,1,1202649.0,1202649.0,1,1202649.0,1202649.0,0.0,,2,727878.0,363939.0,2,727878.0,363939.0,0.0,,37.703590781170114,62.296409218829886,33.33333333333333,66.66666666666666,33.33333333333333,66.66666666666666,100.0,100.0,100.0,100.0
Danvers,2003,R1F,250,25,14883845.0,581516.0,,145036299,550231.0,25,15196057.0,581673.0,3,1760348.0,642199.0,13435709.0,573026.5,225,129840242.0,550231.0,22,13123497.0,576878.5,116716745.0,550074.0,88.17276046612955,11.827239533870449,12.0,88.0,10.0,90.0,10.107418776992114,11.584241885905008,12.0,9.777777777777779
Danvers,2003,R2F,23,6,2656832.0,517217.5,,12573913,589534.0,5,2499622.0,492064.0,2,778184.0,389092.0,1721438.0,510929.0,18,10074291.0,604861.5,4,1878648.0,565952.5,8195643.0,620582.5,70.71007877050562,29.289921229494375,33.33333333333333,66.66666666666666,21.73913043478261,78.26086956521739,18.647942569854294,31.13206716855589,40.0,22.22222222222222
Danvers,2003,R3F,3,1,1361501.0,1361501.0,,2702493,707440.0,0,0.0,,0,0.0,,0.0,,3,2702493.0,707440.0,1,1361501.0,1361501.0,1340992.0,670496.0,100.0,0.0,0.0,100.0,0.0,100.0,50.37944594121058,,,33.33333333333333
Danvers,2003,RCD,180,41,17569932.0,451976.0,,72972109,436569.5,9,3715572.0,362304.0,3,1447046.0,416604.0,2268526.0,300269.0,171,69256537.0,440028.0,38,16122886.0,453862.5,53133651.0,433111.0,91.76407740223468,8.235922597765319,7.317073170731707,92.6829268292683,5.0,95.0,23.279948288491525,38.9454436625101,33.33333333333333,22.22222222222222
Danvers,2004,LND,4,1,552900.0,552900.0,,2665257,523754.0,2,1047508.0,523754.0,1,552900.0,552900.0,494608.0,494608.0,2,1617749.0,808874.5,0,0.0,,1617749.0,808874.5,0.0,100.0,100.0,0.0,50.0,50.0,0.0,52.78241311760865,50.0,0.0
Danvers,2004,R1F,252,27,14915015.0,525045.0,,151239728,564614.0,24,14993850.0,573745.5,5,2944137.0,776154.0,12049713.0,569180.0,228,136245878.0,563092.0,22,11970878.0,513631.0,124275000.0,566136.0,80.26058304332916,19.739416956670844,18.51851851851852,81.48148148148148,9.523809523809524,90.47619047619048,8.786231316297144,19.635630608549505,20.833333333333336,9.649122807017543
Danvers,2004,R2F,20,0,0.0,,,12206008,628532.5,2,1322505.0,661252.5,0,0.0,,1322505.0,661252.5,18,10883503.0,628532.5,0,0.0,,10883503.0,628532.5,,,,,10.0,90.0,0.0,0.0,0.0,0.0
Danvers,2004,R3F,3,0,0.0,,,2285849,791373.0,3,2285849.0,791373.0,0,0.0,,2285849.0,791373.0,0,0.0,,0,0.0,,0.0,,,,,,100.0,0.0,,0.0,0.0,
Danvers,2004,RCD,154,29,12342648.0,474824.0,,62455029,407100.5,8,2632836.0,264805.5,3,1217497.0,494608.0,1415339.0,255674.0,146,59822193.0,422319.0,26,11125151.0,465616.5,48697042.0,382750.5,90.13585253342718,9.864147466572813,10.344827586206897,89.65517241379311,5.194805194805195,94.8051948051948,18.597029701000764,46.24279674085283,37.5,17.80821917808219
Danvers,2005,LND,12,1,222211.0,222211.0,,13593126,414794.0,9,10525392.0,414794.0,1,222211.0,222211.0,10303181.0,414794.0,3,3067734.0,1197421.0,0,0.0,,3067734.0,1197421.0,0.0,100.0,100.0,0.0,75.0,25.0,0.0,2.1111897780149187,11.11111111111111,0.0
Danvers,2005,R1F,261,44,28234178.0,618487.5,,167946579,582193.0,28,16433368.0,558490.0,6,3500102.0,577748.0,12933266.0,551083.0,233,151513211.0,592562.0,38,24734076.0,631709.0,126779135.0,585155.0,87.60331538605445,12.396684613945553,13.636363636363635,86.36363636363636,10.727969348659004,89.272030651341,16.32469923695301,21.298750201419452,21.428571428571427,16.30901287553648
Danvers,2005,R2F,15,3,1244380.0,592562.0,,8990728,622191.0,0,0.0,,0,0.0,,0.0,,15,8990728.0,622191.0,3,1244380.0,592562.0,7746348.0,643671.0,100.0,0.0,0.0,100.0,0.0,100.0,13.840703444704367,,,20.0
Danvers,2005,R3F,3,0,0.0,,,2425062,876992.0,2,1548070.0,774035.0,0,0.0,,1548070.0,774035.0,1,876992.0,876992.0,0,0.0,,876992.0,876992.0,,,,,66.66666666666666,33.33333333333333,0.0,0.0,0.0,0.0
Danvers,2005,RCD,134,20,9031093.0,522195.5,,55938188,444422.0,8,2564462.0,243691.5,2,771071.0,385535.5,1793391.0,243691.5,126,53373726.0,444422.0,18,8260022.0,522195.5,45113704.0,444422.0,91.46204119479225,8.537958805207742,10.0,90.0,5.970149253731343,94.02985074626866,15.475820443939028,30.06755413026202,25.0,14.285714285714285
Danvers,2006,LND,20,2,1613793.0,806896.5,,20377333,1070142.5,2,990992.0,495496.0,1,561475.0,561475.0,429517.0,429517.0,18,19386341.0,1091618.5,1,1052318.0,1052318.0,18334023.0,1102285.0,65.20774349622288,34.792256503777125,50.0,50.0,10.0,90.0,5.428141390889596,56.65787413016452,50.0,5.555555555555555
Danvers,2006,R1F,192,28,13041078.0,511841.5,,111613825,537613.0,21,12969493.0,608483.0,8,4364039.0,504683.0,8605454.0,615642.0,171,98644332.0,536897.0,20,8677039.0,511841.5,89967293.0,538329.0,66.53620965996829,33.46379034003171,28.57142857142857,71.42857142857143,10.9375,89.0625,8.796287454204666,33.648493429928216,38.095238095238095,11.695906432748536
Danvers,2006,R2F,16,2,687228.0,343614.0,,9859787,657161.5,3,1902404.0,622800.0,0,0.0,,1902404.0,622800.0,13,7957383.0,665752.0,2,687228.0,343614.0,7270155.0,672911.0,100.0,0.0,0.0,100.0,18.75,81.25,8.636356953033427,0.0,0.0,15.384615384615385
Danvers,2006,R3F,1,0,0.0,,,859035,859035.0,0,0.0,,0,0.0,,0.0,,1,859035.0,859035.0,0,0.0,,859035.0,859035.0,,,,,0.0,100.0,0.0,,,0.0
Danvers,2006,RCD,109,17,6999862.0,415200.0,,42356520,400883.0,9,3876199.0,472469.0,2,853828.0,426914.0,3022371.0,472469.0,100,38480321.0,397661.5,15,6146034.0,415200.0,32334287.0,382986.0,87.80221667227154,12.19778332772846,11.76470588235294,88.23529411764706,8.256880733944955,91.74311926605505,15.971888592093606,22.027455246750748,22.22222222222222,15.0
Danvers,2007,LND,24,6,2123923.0,324586.0,,20060793,1005381.5,7,3294994.0,324586.0,4,1510031.0,324586.0,1784963.0,458654.0,17,16765799.0,1075142.0,2,613892.0,306946.0,16151907.0,1091033.0,28.903684361438714,71.09631563856128,66.66666666666666,33.33333333333333,29.166666666666668,70.83333333333334,3.6615731824054434,45.82803489171756,57.14285714285714,11.76470588235294
Danvers,2007,R1F,213,39,18449434.0,464299.0,,118233522,540507.0,20,10010948.0,459289.5,10,3866317.0,400354.5,6144631.0,555254.5,193,108222574.0,543329.0,29,14583117.0,499581.0,93639457.0,544740.0,79.0437094167767,20.95629058322331,25.64102564102564,74.35897435897436,9.389671361502346,90.61032863849765,13.47511564454196,38.62088785197965,50.0,15.025906735751295
Danvers,2007,R2F,10,1,324586.0,324586.0,,4736701,518632.5,3,885556.0,291422.0,1,324586.0,324586.0,560970.0,280485.0,7,3851145.0,571413.0,0,0.0,,3851145.0,571413.0,0.0,100.0,100.0,0.0,30.0,70.0,0.0,36.653356761176035,33.33333333333333,0.0
Danvers,2007,R3F,1,0,0.0,,,585666,585666.0,1,585666.0,585666.0,0,0.0,,585666.0,585666.0,0,0.0,,0,0.0,,0.0,,,,,,100.0,0.0,,0.0,0.0,
Danvers,2007,RCD,79,16,5521279.0,381280.5,,29578587,395148.0,15,5171324.0,325997.0,8,2341039.0,294244.5,2830285.0,430430.0,64,24407263.0,400087.5,8,3180240.0,415611.5,21227023.0,397265.0,57.59969746140342,42.400302538596584,50.0,50.0,18.9873417721519,81.0126582278481,13.029891962896453,45.2696253415953,53.333333333333336,12.5
Danvers,2008,LND,15,1,55243.0,55243.0,,14406203,1021417.0,4,4096648.0,1082474.5,0,0.0,,4096648.0,1082474.5,11,10309555.0,1005825.0,1,55243.0,55243.0,10254312.0,1023157.5,100.0,0.0,0.0,100.0,26.666666666666668,73.33333333333333,0.5358427206605911,0.0,0.0,9.090909090909092
Danvers,2008,R1F,191,35,15260641.0,403654.0,,93542879,469566.0,24,10108852.0,367133.5,14,5165426.0,344364.5,4943426.0,457067.5,167,83434027.0,483239.0,21,10095215.0,455755.0,73338812.0,483308.0,66.15197225332801,33.848027746671974,40.0,60.0,12.56544502617801,87.43455497382199,12.099637717354815,51.09804753299385,58.333333333333336,12.574850299401197
Danvers,2008,R2F,9,1,580052.0,580052.0,,4691380,505474.0,2,994375.0,497187.5,1,580052.0,580052.0,414323.0,414323.0,7,3697005.0,505474.0,0,0.0,,3697005.0,505474.0,0.0,100.0,100.0,0.0,22.22222222222222,77.77777777777779,0.0,58.33332495285983,50.0,0.0
Danvers,2008,R3F,4,2,348031.0,174015.5,,872150,174015.5,0,0.0,,0,0.0,,0.0,,4,872150.0,174015.5,2,348031.0,174015.5,524119.0,262059.5,100.0,0.0,0.0,100.0,0.0,100.0,39.90494754342716,,,50.0
Danvers,2008,RCD,86,26,9445786.0,352347.0,,33778605,359080.0,10,6712496.0,337673.5,5,1711755.0,295551.0,5000741.0,379796.0,76,27066109.0,359080.0,21,7734031.0,369438.0,19332078.0,359080.0,81.87810945536982,18.12189054463017,19.230769230769234,80.76923076923077,11.627906976744185,88.37209302325581,28.574594892823345,25.501020782731192,50.0,27.631578947368425
Danvers,2009,LND,2,1,393611.0,393611.0,,745049,372524.5,1,393611.0,393611.0,1,393611.0,393611.0,0.0,,1,351438.0,351438.0,0,0.0,,351438.0,351438.0,0.0,100.0,100.0,0.0,50.0,50.0,0.0,100.0,100.0,0.0
Danvers,2009,R1F,193,32,12104285.0,379201.5,,93173546,456870.0,21,9571820.0,414697.0,12,5117693.0,375571.5,4454127.0,414697.0,172,83601726.0,457080.5,20,6986592.0,379201.5,76615134.0,465655.5,57.71998924347865,42.28001075652135,37.5,62.5,10.880829015544041,89.11917098445595,8.356994926157386,53.46624779822437,57.14285714285714,11.627906976744185
Danvers,2009,R2F,16,6,3207417.0,468593.5,,7696406,423996.0,5,2785691.0,510921.0,5,2785691.0,510921.0,0.0,,11,4910715.0,421726.0,1,421726.0,421726.0,4488989.0,418914.5,13.148461830812769,86.85153816918722,83.33333333333334,16.666666666666664,31.25,68.75,8.58787365994565,100.0,100.0,9.090909090909092
Danvers,2009,R3F,3,1,532013.0,532013.0,,1551183,532013.0,2,1150544.0,575272.0,1,532013.0,532013.0,618531.0,618531.0,1,400639.0,400639.0,0,0.0,,400639.0,400639.0,0.0,100.0,100.0,0.0,66.66666666666666,33.33333333333333,0.0,46.2401264097679,50.0,0.0
Danvers,2009,RCD,82,24,7391850.0,265335.5,,30056402,346166.5,11,4466713.0,316294.0,8,2237420.0,241086.5,2229293.0,366671.0,71,25589689.0,351438.0,16,5154430.0,297162.0,20435259.0,351438.0,69.73125807477155,30.26874192522846,33.33333333333333,66.66666666666666,13.414634146341465,86.58536585365853,20.142605093793833,50.09097293692252,72.72727272727273,22.535211267605636
Danvers,2010,LND,6,1,269363.0,269363.0,,3567789,688010.5,2,965455.0,482727.5,1,269363.0,269363.0,696092.0,696092.0,4,2602334.0,688010.5,0,0.0,,2602334.0,688010.5,0.0,100.0,100.0,0.0,33.33333333333333,66.66666666666666,0.0,27.900109274901467,50.0,0.0
Danvers,2010,R1F,239,48,18451940.0,337201.0,,113268122,460553.0,41,16985755.0,365767.0,28,10673010.0,337201.0,6312745.0,439488.0,198,96282367.0,467771.0,20,7778930.0,338831.0,88503437.0,469259.0,42.157789370656964,57.842210629343036,58.333333333333336,41.66666666666667,17.154811715481173,82.84518828451883,8.079288287542827,62.835063852033656,68.29268292682927,10.1010101010101
Danvers,2010,R2F,18,5,1857460.0,375442.0,,7796214,432399.0,7,2478413.0,375442.0,5,1857460.0,375442.0,620953.0,310476.5,11,5317801.0,496196.0,0,0.0,,5317801.0,496196.0,0.0,100.0,100.0,0.0,38.88888888888889,61.111111111111114,0.0,74.94553974660397,71.42857142857143,0.0
Danvers,2010,R3F,3,1,382780.0,382780.0,,1501347,530221.0,0,0.0,,0,0.0,,0.0,,3,1501347.0,530221.0,1,382780.0,382780.0,1118567.0,559283.5,100.0,0.0,0.0,100.0,0.0,100.0,25.49577146389209,,,33.33333333333333
Danvers,2010,RCD,81,29,8517914.0,314694.0,,25033778,326071.0,14,3325012.0,227781.0,10,2467302.0,229304.0,857710.0,203440.5,67,21708766.0,344502.0,19,6050612.0,361514.0,15658154.0,344005.5,71.03396441898802,28.966035581011973,34.48275862068966,65.51724137931035,17.28395061728395,82.71604938271605,27.87174545066265,74.20430362356586,71.42857142857143,28.35820895522388
Danvers,2011,LND,6,2,539228.0,269614.0,,3043533,491792.5,1,288100.0,288100.0,1,288100.0,288100.0,0.0,,5,2755433.0,599917.0,1,251128.0,251128.0,2504305.0,662699.0,46.57176556113555,53.42823443886445,50.0,50.0,16.666666666666664,83.33333333333334,9.11392147803993,100.0,100.0,20.0
Danvers,2011,R1F,195,39,17071896.0,362741.0,,91823436,436684.0,24,10704025.0,359252.5,14,6585803.0,366669.5,4118222.0,359252.5,171,81119411.0,446450.0,25,10486093.0,362741.0,70633318.0,458658.0,61.423130740721476,38.576869259278524,35.8974358974359,64.1025641025641,12.307692307692308,87.6923076923077,12.926737103650815,61.52641646483449,58.333333333333336,14.619883040935672
Danvers,2011,R2F,18,8,2544276.0,350184.0,,6596926,390574.0,5,1743596.0,341813.0,4,1401783.0,350184.0,341813.0,341813.0,13,4853330.0,418407.0,4,1142493.0,317328.0,3710837.0,432499.0,44.90444432915297,55.09555567084703,50.0,50.0,27.77777777777778,72.22222222222221,23.54039391510571,80.39608946109075,80.0,30.76923076923077
Danvers,2011,R3F,4,1,311399.0,311399.0,,2037068,526602.0,1,311399.0,311399.0,1,311399.0,311399.0,0.0,,3,1725669.0,578990.0,0,0.0,,1725669.0,578990.0,0.0,100.0,100.0,0.0,25.0,75.0,0.0,100.0,100.0,0.0
Danvers,2011,RCD,57,29,10512682.0,371112.0,,18608827,347394.0,9,2653123.0,272898.0,8,2541510.0,300380.0,111613.0,111613.0,48,15955704.0,351230.5,21,7971172.0,383668.0,7984532.0,327862.0,75.82434244658025,24.175657553419764,27.586206896551722,72.41379310344827,15.789473684210526,84.21052631578947,49.9581340942399,95.79314641650613,88.88888888888889,43.75
Danvers,2012,LND,1,0,0.0,,,781372,781372.0,0,0.0,,0,0.0,,0.0,,1,781372.0,781372.0,0,0.0,,781372.0,781372.0,,,,,0.0,100.0,0.0,,,0.0
Danvers,2012,R1F,215,43,17165843.0,402358.0,,104474799,466900.0,31,13220949.0,395492.0,19,6308762.0,322711.0,6912187.0,541742.0,184,91253850.0,471638.0,24,10857081.0,482280.5,80396769.0,470677.0,63.248166722717905,36.751833277282095,44.18604651162791,55.81395348837209,14.418604651162791,85.5813953488372,11.897668975062423,47.71792100551935,61.29032258064516,13.043478260869565
Danvers,2012,R2F,18,9,3349325.0,351549.0,,7143578,403731.5,4,1288096.0,319277.5,4,1288096.0,319277.5,0.0,,14,5855482.0,433943.0,5,2061229.0,432570.0,3794253.0,435316.0,61.54162405857897,38.45837594142103,44.44444444444444,55.55555555555556,22.22222222222222,77.77777777777779,35.2016964615381,100.0,100.0,35.714285714285715
Danvers,2012,R3F,3,1,271901.0,271901.0,,1492708,604224.0,1,271901.0,271901.0,1,271901.0,271901.0,0.0,,2,1220807.0,610403.5,0,0.0,,1220807.0,610403.5,0.0,100.0,100.0,0.0,33.33333333333333,66.66666666666666,0.0,100.0,100.0,0.0
Danvers,2012,RCD,73,24,7049800.0,276002.5,,21155000,304172.0,8,2424580.0,303485.0,5,1303332.0,282851.0,1121248.0,357042.0,65,18730420.0,304172.0,19,5746468.0,269154.0,12983952.0,306575.0,81.5124968084201,18.487503191579904,20.833333333333336,79.16666666666666,10.95890410958904,89.04109589041096,30.679867296088396,53.75495962187266,62.5,29.230769230769234
Danvers,2013,LND,4,1,384682.0,384682.0,,1842953,465931.5,1,452171.0,452171.0,0,0.0,,452171.0,452171.0,3,1390782.0,479692.0,1,384682.0,384682.0,1006100.0,503050.0,100.0,0.0,0.0,100.0,25.0,75.0,27.659403127161553,0.0,0.0,33.33333333333333
Danvers,2013,R1F,268,48,18562953.0,421801.0,,130162020,464993.0,29,11898723.0,421126.0,16,5206933.0,286787.0,6691790.0,521009.0,239,118263297.0,465668.0,32,13356020.0,446029.5,104907277.0,472417.0,71.94986702816088,28.050132971839126,33.33333333333333,66.66666666666666,10.820895522388058,89.17910447761194,11.293461571598161,43.760435468579274,55.172413793103445,13.389121338912133
Danvers,2013,R2F,19,2,849001.0,424500.5,,8436389,458919.0,2,765990.0,382995.0,0,0.0,,765990.0,382995.0,17,7670399.0,458919.0,2,849001.0,424500.5,6821398.0,461619.0,100.0,0.0,0.0,100.0,10.526315789473683,89.47368421052632,11.068537634091784,0.0,0.0,11.76470588235294
Danvers,2013,R3F,4,1,580398.0,580398.0,,2013846,506161.0,0,0.0,,0,0.0,,0.0,,4,2013846.0,506161.0,1,580398.0,580398.0,1433448.0,431924.0,100.0,0.0,0.0,100.0,0.0,100.0,28.820376533260237,,,25.0
Danvers,2013,RCD,96,28,7731045.0,258343.0,,32187671,323943.0,16,3845343.0,213735.0,11,2779839.0,229460.0,1065504.0,198213.0,80,28342328.0,336091.0,17,4951206.0,321244.0,23391122.0,337441.0,64.04316622138404,35.95683377861595,39.285714285714285,60.71428571428571,16.666666666666664,83.33333333333334,17.469298922798437,72.29105440008863,68.75,21.25
Danvers,2014,LND,5,3,2499211.0,794317.0,,4559230,794317.0,1,1700333.0,1700333.0,0,0.0,,1700333.0,1700333.0,4,2858897.0,793432.0,3,2499211.0,794317.0,359686.0,359686.0,100.0,0.0,0.0,100.0,20.0,80.0,87.41871428036757,0.0,0.0,75.0
Danvers,2014,R1F,236,32,13367751.0,384209.5,,117486890,464322.0,29,12081515.0,366225.0,16,6233679.0,359685.5,5847836.0,398924.0,207,105405375.0,478709.0,16,7134072.0,405463.5,98271303.0,483941.0,53.36778041422225,46.63221958577774,50.0,50.0,12.288135593220339,87.71186440677965,6.768224106218493,51.59683201982532,55.172413793103445,7.729468599033816
Danvers,2014,R2F,20,4,1536637.0,330257.0,,9277858,483941.0,6,2386803.0,382574.5,4,1536637.0,330257.0,850166.0,425083.0,14,6891055.0,499636.0,0,0.0,,6891055.0,499636.0,0.0,100.0,100.0,0.0,30.0,70.0,0.0,64.38055423928996,66.66666666666666,0.0
Danvers,2014,R3F,2,1,617352.0,617352.0,,1238627,619313.5,2,1238627.0,619313.5,1,617352.0,617352.0,621275.0,621275.0,0,0.0,,0,0.0,,0.0,,0.0,100.0,100.0,0.0,100.0,0.0,,49.84163916982271,50.0,
Danvers,2014,RCD,133,41,14773744.0,329603.0,,49834058,370019.0,7,3145615.0,333527.0,2,464321.0,232160.5,2681294.0,706292.0,126,46688443.0,371392.0,39,14309423.0,350399.0,32379020.0,378651.0,96.85712030748603,3.142879692513963,4.878048780487805,95.1219512195122,5.263157894736842,94.73684210526315,30.648747485539406,14.760897312608186,28.57142857142857,30.952380952380953
Danvers,2015,LND,1,0,0.0,,,1008897,1008897.0,0,0.0,,0,0.0,,0.0,,1,1008897.0,1008897.0,0,0.0,,1008897.0,1008897.0,,,,,0.0,100.0,0.0,,,0.0
Danvers,2015,R1F,306,51,23134169.0,388726.0,,163801988,505407.5,43,19862818.0,415579.0,27,11905445.0,364431.0,7957373.0,489104.0,263,143939170.0,515318.0,24,11228724.0,421333.0,132710446.0,522990.0,48.53739937665364,51.462600623346354,52.94117647058824,47.05882352941176,14.052287581699346,85.94771241830065,7.801020389376985,59.93834812361468,62.7906976744186,9.125475285171103
Danvers,2015,R2F,18,4,1949383.0,523948.5,,8473329,453940.0,4,1997334.0,388086.5,2,1221161.0,610580.5,776173.0,388086.5,14,6475995.0,479514.0,2,728222.0,364111.0,5747773.0,479514.0,37.35653794046629,62.643462059533704,50.0,50.0,22.22222222222222,77.77777777777779,11.244943827164782,61.13954901884212,50.0,14.285714285714285
Danvers,2015,R3F,6,1,613778.0,613778.0,,3479352,607384.5,2,864403.0,432201.5,0,0.0,,864403.0,432201.5,4,2614949.0,652139.0,1,613778.0,613778.0,2001171.0,690500.0,100.0,0.0,0.0,100.0,33.33333333333333,66.66666666666666,23.471891803626,0.0,0.0,25.0
Danvers,2015,RCD,124,49,20017950.0,418136.0,,48375296,396398.0,13,3980530.0,351643.0,3,561278.0,134264.0,3419252.0,366987.5,111,44394766.0,397037.0,46,19456672.0,419990.0,24938094.0,374021.0,97.19612647648735,2.8038735235126473,6.122448979591836,93.87755102040816,10.483870967741936,89.51612903225806,43.82649972746787,14.100584595518686,23.076923076923077,41.44144144144144
Danvers,2016,LND,8,3,775569.0,251873.0,,3059631,231922.5,5,1959994.0,211972.0,1,211972.0,211972.0,1748022.0,199503.0,3,1099637.0,311724.0,2,563597.0,281798.5,536040.0,536040.0,72.66884055448322,27.33115944551677,33.33333333333333,66.66666666666666,62.5,37.5,51.25300440054309,10.81493106611551,20.0,66.66666666666666
Danvers,2016,R1F,279,53,25093458.0,448882.0,,147348175,511227.0,34,14755818.0,383397.5,19,7930439.0,382751.0,6825379.0,384044.0,245,132592357.0,517462.0,34,17163019.0,467648.0,115429338.0,518708.0,68.39638841326692,31.60361158673308,35.84905660377358,64.15094339622641,12.186379928315413,87.81362007168458,12.944199340237988,53.74448912286665,55.88235294117647,13.877551020408163
Danvers,2016,R2F,20,5,2336056.0,495017.0,,10113440,500005.0,3,1179313.0,367834.0,2,811479.0,405739.5,367834.0,367834.0,17,8934127.0,511227.0,3,1524577.0,592275.0,7409550.0,506239.5,65.26286184920225,34.737138150797755,40.0,60.0,15.0,85.0,17.064644368722316,68.80946788511616,66.66666666666666,17.647058823529413
Danvers,2016,R3F,2,1,473820.0,473820.0,,1165847,582923.5,1,473820.0,473820.0,1,473820.0,473820.0,0.0,,1,692027.0,692027.0,0,0.0,,692027.0,692027.0,0.0,100.0,100.0,0.0,50.0,50.0,0.0,100.0,100.0,0.0
Danvers,2016,RCD,127,33,15103306.0,400253.0,,53501195,383420.0,13,4255099.0,261848.0,5,2311315.0,436592.0,1943784.0,210725.0,114,49246096.0,391837.0,28,12791991.0,388096.0,36454105.0,395577.5,84.69662867189474,15.30337132810525,15.151515151515152,84.84848484848484,10.236220472440944,89.76377952755905,25.975644851116726,54.31871267860042,38.46153846153847,24.561403508771928
Danvers,2017,LND,9,2,1232851.0,616425.5,,7358304,777542.0,0,0.0,,0,0.0,,0.0,,9,7358304.0,777542.0,2,1232851.0,616425.5,6125453.0,806188.0,100.0,0.0,0.0,100.0,0.0,100.0,16.754553766737555,,,22.22222222222222
Danvers,2017,R1F,282,37,16530262.0,423037.0,,153912629,519127.0,34,17050113.0,439958.5,16,7622913.0,429080.5,9427200.0,481960.0,248,136862516.0,523961.5,21,8907349.0,362603.0,127955167.0,531818.0,53.885104785393004,46.114895214607,43.24324324324324,56.75675675675676,12.056737588652481,87.94326241134752,6.508245837012086,44.708870844433704,47.05882352941176,8.46774193548387
